,CR,EV,PE,LA,CA,R^2
428,-0.07,0.0,0.038,0.587,1.37,0.5359887987747335
429,0.0,-0.009,-0.017,0.35,0.0,0.49048974875634155
430,0.074,0.0,0.0,0.446,0.0,0.45020575607158264
431,-0.019,0.041,-0.016000000000000004,0.0,2.517,0.6565861441476188
432,0.0,0.092,0.16,0.0,0.05,0.5727133115112426
433,0.11900000000000002,0.196,0.471,0.417,0.034,0.7424860557164408
434,0.104,0.243,0.0,0.0,-0.068,0.5665476826507974
435,0.0,-0.067,0.066,0.0,0.537,0.6286146175505543
436,0.0,0.039,0.042,0.403,0.0,0.41092495183751265
437,0.242,-0.079,0.313,0.606,0.0,0.762584518298251
438,0.0,0.0,0.059,0.0,0.919,0.6769484064795648
439,0.073,0.045,0.056,0.39,0.0,0.6745536268129595
440,0.0,0.246,0.0,0.0,0.152,0.29271677623312664
441,0.0,0.035,0.036,0.0,0.443,0.4118875002917991
442,0.0,0.0,0.0,0.708,0.0,0.5080031722653602
443,0.0,0.26,0.046,0.0,0.0,0.8946909708647612
444,0.0,0.0,0.05,0.616,0.0,0.5392558357282325
445,0.0,-0.066,-0.008999999999999998,0.0,0.681,0.8193773959913084
446,-0.056,0.237,0.127,0.382,0.0,0.5675552221232832
447,-0.051,0.010000000000000009,0.0,0.0,0.0,0.29654226439571596
448,0.079,0.105,0.0,0.269,0.0,0.8011348157497221
449,-0.048,0.077,0.092,0.445,0.123,0.7164210604487053
450,0.0,0.0,0.18800000000000003,0.755,0.0,0.738178838780283
451,0.055,-0.046,-0.023,0.451,0.409,0.924263850765329
452,0.02,0.022,-0.011,0.446,0.0,0.42255168082811845
453,0.0,0.0,0.0,1.056,-0.373,0.39567675256558643
454,-0.09,0.098,0.209,0.353,0.0,0.7281683563963971
455,0.0,0.0,0.054,0.78,0.0,0.6696200115471979
456,0.27,0.063,0.113,0.121,-0.111,0.7967093855962185
457,0.132,0.059,0.08,1.046,0.0,0.8459228795504632
458,0.265,0.065,0.134,0.358,0.121,0.7175176124687319
459,1.046,-0.3,0.161,0.529,0.0,0.7412856426845138
460,0.0,0.0,0.038,0.0,-0.352,0.3555348170382445
461,0.0,0.289,0.262,0.378,0.012,0.8526117564754412
462,0.032,-0.018,0.028999999999999998,0.328,0.0,0.6907955166331812
463,0.0,-0.055,0.035,1.182,0.0,0.8004664240051984
464,0.0,0.064,0.059,0.322,-1.046,0.6177794049894577
465,0.0,0.34,0.0,0.0,0.045,0.6536534906056675
466,0.185,0.187,0.126,0.528,-0.035,0.6932267433668663
467,0.277,0.168,0.458,0.23,0.0,0.7297941405502375
468,-0.147,-0.068,0.0,0.0,0.0,0.698315201165415
469,0.0,0.0,-0.013,0.0,7.405,0.7283181201040703
470,0.065,0.0,0.165,0.507,0.0,0.713565846021968
471,0.0,0.0,0.0,0.0,3.652,0.17349172153021697
472,0.451,0.0,0.076,0.709,0.0,0.8546629774278838
473,0.0,0.225,0.16199999999999998,0.0,0.076,0.7997708433266295
474,0.0,-0.035,0.0,0.623,0.0,0.4663646712745494
475,0.0,0.0,0.271,0.0,0.032,0.6143924346754186
476,0.212,0.0,0.21,0.0,0.082,0.534052683742284
477,0.561,0.191,0.13,0.0,0.054,0.7889384199847891
478,0.0,0.037,0.034,0.553,0.0,0.5958939000921603
479,0.0,-0.119,0.218,0.418,-0.02,0.5313550920876231
480,0.0,0.0,0.047,0.0,1.247,0.5662854077672164
481,-0.069,0.0,0.0,0.796,0.0,0.5683116472690809
482,-0.042,0.025,0.031,0.0,0.663,0.7658359041523699
483,-0.03,0.091,0.0,0.63,0.0,0.7277659204809728
484,0.0,0.097,0.0,0.278,0.075,0.5078015405242056
485,0.1,0.0,0.0,0.0,0.133,0.3638441774043132
486,0.887,-0.988,0.0,0.684,0.0,0.8617430037737541
487,0.0,0.0,0.09300000000000001,0.861,0.224,0.824823946411981
488,-0.065,0.081,0.0,0.0,1.089,0.7448117924599955
489,0.0,0.0,0.229,0.0,-0.063,0.4406087768916671
490,0.0,0.043,-0.143,0.483,2.664,0.8117076089609756
491,0.0,0.0,0.216,0.462,0.245,0.8412543586795559
492,0.314,0.128,0.345,0.0,0.0,0.5559106444083606
493,0.123,0.0,0.213,0.0,0.181,0.5726956758731373
494,0.244,-0.045,0.063,0.0,0.368,0.7694016339851641
495,0.036,-0.042,0.0,0.0,0.455,0.6881170832769508
496,0.0,0.062,0.0,0.0,0.318,0.455809795459893
497,0.0,0.0,0.055,1.088,0.0,0.7119202896167844
498,0.0,-0.09,0.07700000000000001,0.33,0.0,0.21433583837561887
499,0.0,0.0,0.017,0.294,0.0,0.22692551067130717
500,0.127,-0.1,0.0,0.653,0.366,0.8009786061399057
501,0.0,0.233,0.146,0.672,0.0,0.5569306644932654
502,0.0,0.0,0.022,0.658,-6.151,0.5078046029354726
503,0.321,0.126,0.175,0.0,0.0,0.4659759818617568
504,-0.074,0.082,0.036,0.589,0.0,0.617776488957605
505,-0.246,-0.125,0.21,0.0,0.0,0.6438465843262188
506,0.0,-0.229,0.244,0.348,-0.008,0.548320318316029
507,0.0,0.075,-0.164,0.111,0.022,0.6138194116703668
508,0.1,0.0,-0.06300000000000001,0.0,0.077,0.4597331900393288
509,0.07999999999999999,0.098,-0.094,0.52,0.0,0.5208900308653974
510,0.124,-0.082,-0.036,0.418,0.0,0.6361504027287467
511,0.0,0.351,0.197,0.703,0.0,0.8950062147949444
512,-0.21,0.203,0.16,0.0,0.061,0.49056870122612806
513,0.682,0.0,0.479,0.0,0.02,0.8004200755046659
514,0.0,0.283,0.411,0.51,-0.108,0.5073586143298576
515,0.127,0.0,0.089,0.946,0.0,0.6880476411175789
516,0.0,-0.0049999999999999975,0.0,1.11,0.0,0.7203988149315259
517,0.176,0.1,0.0,1.214,0.0,0.7608861067906516
518,0.0,-0.201,-0.061,1.0,0.0,0.842215003269617
519,-1.602,0.0,0.288,0.0,0.0,0.5485474270981991
520,0.122,0.138,0.173,0.25,0.0,0.7065580247672645
521,0.0,0.0,0.0,0.654,0.0,0.2926491244653473
522,0.082,0.0,0.046,0.48,0.0,0.4815509537670174
523,-0.016,0.077,-0.021,0.446,0.0,0.7079483498915133
524,-0.049,0.0,0.124,0.647,0.0,0.7861089332797314
525,0.0,0.0,0.29000000000000004,0.453,0.0,0.4628368704798278
526,-0.039,-0.058,-0.029,0.0,3.53,0.7127684827801924
527,0.0,0.066,0.068,0.668,0.129,0.7490412198103846
528,0.0,-0.22,0.0,0.492,0.0,0.501161411220572
529,0.647,0.419,0.376,0.433,0.006,0.8625840003914323
530,-0.022,0.01,0.023,0.0,1.126,0.5186143296604457
531,-0.019,0.032,0.029,0.0,1.859,0.7318246707786888
532,0.0,0.0,0.0,0.506,0.0,0.15703812950094032
533,0.0,0.0,0.105,0.0,0.202,0.7153066940551779
534,0.0,0.032,0.035,0.816,0.0,0.8386343081824857
535,0.061,0.0,0.10500000000000001,0.0,0.372,0.8055049670578025
536,0.0,0.0,0.119,0.0,0.385,0.7948013220141201
537,0.0,0.041,0.025,0.491,0.0,0.458278136563695
538,0.124,0.054,0.0,0.0,0.097,0.6059275541201214
539,-0.085,0.046,0.065,0.0,0.719,0.7766760220403257
540,0.0,-0.081,-0.063,0.0,0.92,0.5829616516058037
541,0.109,-0.08,0.111,0.288,0.0,0.6579959372577571
542,0.0,-0.13,-0.092,0.475,0.0,0.6410248026168923
543,-0.174,0.0,0.076,0.362,0.0,0.5981963624513194
544,0.231,0.244,0.505,0.74,-0.045,0.6319702407629664
545,0.0,0.0,0.0,0.771,0.0,0.31389555733751673
546,0.0,0.0,0.0,0.941,0.0,0.4758804000297112
547,0.0,0.032,0.0,0.0,0.665,0.367881359099528
548,-0.046999999999999986,0.5660000000000001,0.0,0.0,-0.051,0.7608950215438858
549,0.039,0.0,-0.031,0.716,0.0,0.7454613696460942
550,0.048,-0.037,0.042,0.0,2.895,0.9524993621873189
551,0.0,0.042,0.0,0.0,1.062,0.4616725640985826
552,-0.128,0.362,0.286,0.634,-0.075,0.8289190295818081
553,0.0,0.0,0.013000000000000012,0.0,0.0,0.15585893477345258
554,0.044,0.195,0.0,0.438,0.0,0.4374205815684844
555,0.0,0.0,0.099,0.0,0.95,0.41446217201062785
556,0.105,-0.073,-0.035,0.209,-0.361,0.6110481640113934
557,0.453,0.302,0.171,0.325,0.0,0.6424976792033322
558,0.0,-0.033,0.056,0.854,0.425,0.7499632370233484
559,0.0,0.0,0.235,0.0,0.187,0.5219720988441929
560,0.0,0.0,0.119,0.634,0.0,0.48083344169357256
561,0.0,-0.04600000000000001,0.442,0.0,0.0,0.4781331351067255
562,-0.036,0.0,-0.012,0.0,8.409,0.633716100784131
563,-0.056,0.008999999999999998,0.0,0.0,0.738,0.527853685310544
564,0.136,-0.156,0.0,0.0,0.084,0.540142104603917
565,0.0,-0.087,0.073,0.412,0.0,0.516346222775724
566,0.10400000000000001,-0.066,0.184,0.232,0.0,0.5936488834429385
567,-0.237,0.146,0.0,0.755,0.146,0.7285865655137902
568,0.0,0.0,0.0,0.39,0.0,0.24738625753170074
569,0.0,0.0,0.0,0.687,0.0,0.2811130755850053
570,0.0,0.538,-0.216,0.618,-0.017,0.4812294058425126
571,0.0,-0.031,0.0,0.0,0.849,0.4521216097844821
572,0.0,0.0,0.20700000000000002,0.0,0.022,0.38497231757355477
573,0.073,-0.067,0.04,0.0,0.0,0.777553364166896
574,0.23,0.0,0.09100000000000001,0.59,0.048,0.6623467189025976
575,-0.093,0.054,0.079,0.0,0.121,0.8677164757210184
576,0.0,-0.092,0.0,0.0,0.843,0.5725047509554166
577,-0.045,0.038,0.0,0.0,1.671,0.7010102038353361
578,0.0,0.043,0.079,0.0,0.689,0.9585626315503721
579,0.227,0.0,0.138,0.0,0.0,0.45951843794539926
580,0.0,0.097,0.067,0.444,0.085,0.7098051738500442
581,0.19,0.271,0.053,0.0,-0.029,0.5659387589293365
582,0.288,-0.049,0.251,0.0,0.06,0.7993059233846967
583,0.0,0.087,0.14,0.321,0.0,0.7225712454064241
584,0.138,0.0,0.0,-0.451,1.538,0.4014487236966614
585,0.0,-0.008,-0.025,0.476,-8.494,0.48076297246048383
586,0.161,-0.16,-0.136,0.0,0.0,0.3272676526028858
587,0.058,-0.044,0.0,0.241,0.0,0.37093445213952914
588,0.0,0.0,0.098,0.496,0.0,0.5359109337745304
589,-0.431,-0.122,-0.088,0.0,0.0,0.6829363821411365
590,-0.009000000000000001,-0.027,0.0,0.0,1.432,0.5283869591684187
591,0.074,0.051,0.054,0.0,0.181,0.5946650643466218
592,-0.068,0.0,0.08399999999999999,1.127,0.0,0.776907822107074
593,0.0,-0.068,0.0,0.0,0.0,-0.03949045216116609
594,0.015,0.0,0.020999999999999998,0.34,0.0,0.3535987978438879
595,0.117,0.05299999999999999,0.08600000000000001,0.0,0.219,0.7128440132605801
596,0.0,0.0,0.062,0.0,0.188,0.37344230659296973
597,0.37,-0.044,0.046,1.108,0.0,0.787338892727341
598,0.523,0.0,0.54,0.0,0.02,0.354799273200199
599,-0.037,-0.199,-0.142,0.0,0.395,0.742015999479896
600,0.0,0.0,0.277,0.96,0.0,0.6890560373451918
601,0.0,0.076,0.049,0.981,0.0,0.8163740119629328
602,0.037,-0.015,0.022,0.0,1.695,0.7113418209137963
603,0.11299999999999999,0.0,0.0,0.0,0.038,0.444175970922567
604,0.018,0.0,-0.003999999999999997,0.646,1.009,0.7689321651682437
605,0.0,0.063,0.027999999999999997,0.0,0.07,0.6367046157886959
606,0.142,0.068,0.12499999999999997,0.893,0.0,0.7542415966856721
607,0.0,0.0,0.095,0.0,0.223,0.5138698650475488
608,0.231,0.075,0.103,0.0,0.063,0.669527521315515
609,0.088,-0.254,-0.126,0.3,0.121,0.7720768888301326
610,0.0,0.0,0.019,0.485,-3.323,0.15299916275470704
611,-0.118,0.044,0.0,0.0,0.804,0.40731768563633153
612,0.462,0.25,0.168,0.0,0.053,0.9283500701355085
613,0.0,0.0,0.225,0.0,0.0,0.7752792521539735
614,0.0,0.0,0.035,0.739,0.0,0.6539515682409522
615,-0.084,-0.04100000000000001,0.0,0.569,-0.593,0.5035631225337875
616,0.258,-0.207,-0.059,0.0,0.288,0.8260635092026846
617,0.325,-0.096,0.147,0.0,0.157,0.765577844654005
618,0.0,0.0,0.0,0.802,0.0,0.4561696097832083
619,0.0,0.0,0.0,0.564,0.0,0.12456966483320786
620,0.0,0.0,-0.022,0.784,0.0,0.45614389654609544
621,0.0,0.0,0.0,0.0,0.065,0.6373910487385158
622,0.0,0.0,0.076,0.756,0.097,0.6396608275449573
623,0.0,0.0,0.0,0.796,0.0,0.5003461657324255
624,0.0,0.0,0.248,0.596,0.0,0.7646399135355894
625,0.194,-0.1,0.098,0.309,0.0,0.745802206296626
626,0.074,0.304,0.144,0.0,-0.18,0.8777582998711044
627,0.0,0.0,0.0,0.665,-0.707,0.10273873415434243
628,0.0,0.0,0.045,0.0,-0.289,0.3478567407281662
629,0.225,0.135,0.115,0.402,0.0,0.6251307878977412
630,0.0,0.0,0.0,0.0,2.315,0.3574457706621962
631,0.523,0.0,1.143,0.0,0.0,0.7152076346749641
632,-0.059,0.0,0.0,0.671,0.0,0.37959833105683793
633,0.091,0.0,0.182,0.761,0.0,0.5626387981688725
634,0.052,0.0,0.02,0.797,0.0,0.6673646209909372
635,-0.243,0.0,0.22,0.64,0.0,0.8105580014628565
636,0.048,-0.16,0.0,0.0,1.364,0.6741908407184446
637,0.285,0.0,0.28,0.0,0.029,0.6107989606096422
638,0.056,0.061,0.075,0.0,0.212,0.7162852567393581
639,0.0,0.023999999999999994,0.12,0.0,0.028,0.5895852049041344
640,0.0,0.0,0.083,0.0,0.31,0.617146584606976
641,0.324,0.0,0.095,0.0,0.175,0.5449832055820519
642,0.0,0.0,0.0,1.0,0.0,0.5948168631204193
643,0.298,0.0,0.247,0.342,0.035,0.833216785541631
644,0.207,-0.106,0.055,0.0,-0.053,0.5246191892356455
645,0.0,-0.214,0.185,0.0,0.027,0.5515956304256466
646,-0.069,-0.068,0.22,0.565,0.13,0.8396450851956074
647,0.0,0.064,0.051,0.186,0.0,0.6602692086327254
648,-0.119,0.168,0.0,0.394,0.211,0.7514978639689204
649,0.178,0.0,0.204,0.0,0.067,0.6294932151008489
650,0.125,0.0,0.06,0.621,0.0,0.576810057384109
651,0.163,0.006000000000000005,0.144,0.533,-0.616,0.8339780214703807
652,-0.4,0.0,0.137,0.0,0.082,0.5254252799590486
653,0.12,0.082,0.06,0.599,0.059,0.8896570538314271
654,0.28,0.0,0.572,0.591,0.016,0.8355777718882269
655,0.166,0.0,0.326,0.0,0.016,0.809785060818121
656,0.0,0.117,0.099,0.0,0.151,0.6515787865155759
657,-0.027,0.0,0.0,0.576,0.0,0.48890054470516786
658,-0.103,0.041,0.035,0.88,0.0,0.8607338853920142
659,0.149,0.0,0.055,0.0,0.105,0.7356000019194193
660,0.329,-0.105,0.17,0.911,-0.164,0.7412288638806808
661,0.292,0.26,0.249,0.58,-0.011,0.40604640724831975
662,0.146,0.0,0.101,0.584,0.48,0.8381451936040321
663,0.0,0.069,0.029,0.0,0.291,0.7859967026305961
664,0.599,0.093,0.147,0.391,0.043,0.7495996530290052
665,0.246,0.168,0.21,0.666,0.0,0.7766751155568861
666,0.085,0.036,0.054,0.0,0.363,0.8842015926213581
667,0.182,0.0,0.08,0.772,-0.137,0.3882790264332586
668,0.229,0.686,0.265,0.0,0.0,0.6567010653856438
669,0.0,0.065,0.171,-0.073,0.0,0.3560275759244296
670,0.09,0.0,0.121,0.361,0.0,0.8242167254388754
671,0.0,0.0,0.263,0.376,0.0,0.9080404478071281
672,-0.174,0.083,0.234,0.235,0.0,0.8927913465825703
673,0.0,0.099,0.0,0.235,0.0,0.421685795002952
674,0.0,0.09,0.0,0.444,0.0,0.38648259039401456
675,0.0,-0.044,-0.035,0.504,0.0,0.5475837773112522
676,0.0,0.075,0.358,0.441,0.019,0.7503690815908138
677,0.0,-0.156,0.221,0.534,-0.1,0.7669447061113829
678,0.215,0.0,0.265,0.0,0.0,0.5101871982057578
679,0.0,-0.118,0.0,0.0,-0.277,0.5269789589622543
680,0.028,0.016,0.018,0.308,0.0,0.4144861813997949
681,0.0,-0.103,0.0,0.0,0.239,0.6163404962161894
682,0.0,0.106,0.108,0.0,0.18,0.6651396386240018
683,0.024,0.0,-0.066,0.511,0.0,0.6731298492637611
684,0.0,0.0,0.0,0.0,0.156,0.37394434965629164
685,-0.152,-0.06300000000000001,0.0,0.0,0.213,0.5533330283788834
686,0.0,-0.075,-0.121,0.0,0.02,0.5190956140068024
687,0.041,-0.061,0.031000000000000003,0.0,2.575,0.778529414615766
688,-0.033,0.138,0.066,0.349,0.0,0.7551027337813465
689,0.109,-0.058,0.069,0.489,0.0,0.729758123751725
690,0.0,0.034,0.061,0.732,0.0,0.6668728719500047
691,0.175,0.219,0.094,0.212,0.0,0.8100709449871505
692,0.111,0.026999999999999996,0.0,0.276,0.0,0.31372349050197135
693,0.378,0.0,0.058,0.488,0.0,0.6877135378677028
694,0.0,0.0,0.02,0.0,4.115,0.7134262575339321
695,-0.073,0.08,0.192,0.182,-0.035,0.9109286666706052
696,0.074,0.0,-0.02099999999999999,0.0,1.099,0.7698941479575275
697,0.0,0.151,0.083,1.091,0.0,0.7854848732399569
698,0.212,0.0,0.269,0.888,0.0,0.8422405723984085
699,0.443,0.0,0.057,0.499,0.141,0.6185043717674965
700,0.113,0.0,0.137,0.0,0.0,0.520406646409743
701,0.14,0.0,-0.034,0.0,0.185,0.7339934013589016
702,0.002,0.0,0.0,0.552,0.0,0.47965402748490416
703,0.0,0.209,0.142,0.0,0.135,0.7803627828855618
704,0.0,-0.127,0.18,0.0,0.03,0.4213744023238495
705,0.094,0.137,0.069,0.425,0.0,0.916972520217896
706,0.0,-0.124,-0.0059999999999999915,0.0,0.036,0.5312050557579777
707,0.703,0.0,0.264,0.572,0.0,0.6664358777836162
708,-0.08,0.056,0.0,0.447,0.0,0.26453792675473675
709,0.0,-0.018,-0.039,0.0,3.318,0.5788253478662959
710,0.086,0.149,0.102,0.826,0.0,0.8269257630206234
711,0.0,-0.651,0.218,0.0,0.032,0.5500528845519568
712,0.107,0.0,0.083,0.616,0.0,0.7302894782397995
713,0.0,0.186,0.0,0.0,0.156,0.839357750265977
714,0.0,0.0,-0.173,0.735,0.033,0.8173111702004178
715,0.0,0.0,0.0,0.694,0.0,0.3683627106711982
716,0.168,-0.023,0.066,0.587,0.725,0.8615542235999397
717,-0.315,0.346,0.0,0.477,-0.009,0.40846909058597913
718,-0.251,0.0,0.197,0.506,0.0,0.5502486348453357
719,0.0,0.016,0.006999999999999999,0.798,0.0,0.6665729220344587
720,0.0,0.0,0.0,0.0,0.995,0.18837426275884472
721,0.0,0.0,0.08,0.165,0.028,0.45952620538691513
722,0.125,0.0,0.04100000000000001,0.0,0.252,0.6035101060643584
723,-0.002,0.0,0.0,0.556,2.876,0.8088329590069825
724,0.345,0.179,0.123,0.0,0.0,0.6196915848144557
725,0.257,0.054,0.068,0.0,0.0,0.3431632274686913
726,0.318,0.0,0.286,0.0,0.0,0.683927925006977
727,0.055,0.0,0.0,0.0,8.517,0.2397811562861375
728,0.075,0.072,-0.10200000000000001,0.0,0.0,0.3332988620467857
729,-0.291,0.06,0.0,0.0,0.048,0.23366665712463774
730,0.0,0.0,0.046,0.0,0.291,0.6134150808038179
731,-0.173,-0.809,0.0,0.281,0.0,0.592113565873974
732,0.0,-0.035,0.077,0.0,0.306,0.7098540759475985
733,-0.123,0.134,0.088,0.715,0.0,0.7047678899310814
734,0.0,0.15,0.121,0.0,0.499,0.735957788941203
735,0.122,0.074,0.068,0.0,0.0,0.4957687132317131
736,0.0,0.033,0.061,0.572,0.0,0.648612959191552
737,0.081,0.0,0.022,0.0,0.538,0.5731316725845557
738,0.09000000000000001,0.0,0.085,0.276,0.0,0.7847812900541041
739,0.173,0.0,0.041,0.0,0.258,0.5411239185536859
740,-0.028,0.0,0.031,0.0,2.188,0.7108638617309594
741,0.152,-0.114,0.114,0.0,0.168,0.4917482725691631
742,-0.235,0.045,-0.035,0.0,-0.16,0.5961008583602625
743,0.0,0.0,0.009,0.938,0.0,0.6673448032891838
744,-0.1,-0.07,0.233,0.336,0.0,0.7565955900274823
745,0.307,0.112,0.342,0.0,0.0,0.41189972504146843
746,0.283,0.0,0.191,0.438,0.0,0.5173301218594114
747,0.52,0.085,0.216,0.406,-0.013,0.6485590321150374
748,-0.207,0.0,0.066,0.0,0.19,0.7821884266338677
749,0.0,0.0,0.0,0.0,-0.219,0.24248564990345622
750,0.0,0.122,-0.032,0.0,0.0,0.4700183707330088
751,0.109,0.0,0.107,0.3,0.0,0.4663982513493029
752,-0.142,0.0,0.089,0.0,0.182,0.7635618638953979
753,0.0,0.122,0.134,0.722,0.0,0.821886051485778
754,0.0,0.0,0.089,0.0,0.0,0.2445337071085748
755,0.172,-0.18,0.27799999999999997,0.553,0.031,0.8181838160176338
756,0.041,0.0,0.052,0.0,0.811,0.6482951157573048
757,0.0,0.108,-0.039,0.334,0.0,0.5457658768501121
758,0.0,0.0,0.474,0.0,0.017,0.5237370596794303
759,0.0,0.0,0.239,0.161,0.0,0.7367344838159975
760,0.239,0.309,0.095,0.0,0.158,0.8070954758588829
761,0.048,-0.043,0.0,0.388,0.679,0.6200174825428704
762,-0.0020000000000000018,0.053,0.043,1.0,0.0,0.7961953639998991
763,0.212,-0.083,0.09299999999999999,1.067,0.0,0.8269386640424224
764,-0.07,0.0,0.087,0.53,0.0,0.28302021026925495
765,0.158,0.099,-0.041,0.286,-0.215,0.7593799764532867
766,0.0,-0.01,-0.0009999999999999992,0.0,50.759,0.9042452677813746
767,0.043,0.0,0.025,-0.132,1.21,0.7681410501526142
768,-0.083,0.0,0.464,0.0,0.0,0.8561769839974849
769,0.267,0.0,0.159,0.626,-0.056,0.6865451496202388
770,0.0,0.267,-0.043,0.279,0.0,0.6221145081640598
771,-0.069,-0.069,0.125,0.0,-0.076,0.7005368036943651
772,0.0,0.072,0.0,0.386,0.0,0.24845300514842883
773,0.0,0.075,0.08,0.496,0.0,0.4110289183578002
774,0.129,0.164,0.141,0.519,0.0,0.8408456706818137
775,0.0,0.218,0.181,0.731,0.0,0.7463496103027266
776,0.257,0.0,0.188,0.0,0.248,0.7666376514246136
777,-0.026,0.0,0.008,0.355,0.0,0.37444450245159167
778,0.231,0.077,0.0,0.691,0.0,0.6949930901060786
779,0.279,-0.122,-0.145,0.0,0.054,0.5619519115741451
780,0.266,0.282,0.133,0.0,0.038,0.7683283572846558
781,0.0,0.04,0.054,0.907,0.0,0.7557912693131642
782,0.219,0.088,0.084,0.0,0.0,0.5810906724075087
783,0.121,0.073,0.071,0.0,-0.029,0.4298843139421845
784,-0.331,0.0,0.138,0.0,-0.034,0.44277578714999355
785,0.0,-0.035,0.068,0.378,0.0,0.4826844590567214
786,0.05599999999999998,0.0,0.229,0.591,0.047,0.9515423159898244
787,0.0,-0.035,-0.011,0.459,0.0,0.6109341575450475
788,0.0,0.0,0.0,0.447,0.0,0.2625487119782063
789,0.015000000000000013,0.0,0.0,0.827,0.0,0.5773026876696861
790,0.046,-0.047,0.045,0.0,0.0,0.4310413494922749
791,-0.107,-0.05,0.068,0.717,0.0,0.7934648003140912
792,0.0,0.227,0.123,0.0,0.371,0.9306231002757029
793,0.0,0.0,0.0,1.004,0.0,0.47500016368569475
794,0.0,0.098,0.033,0.0,0.398,0.6659833480453583
795,0.214,0.0,0.096,0.261,0.252,0.6535529945178392
796,0.0,0.0,0.063,0.193,0.0,0.15256999891496859
797,0.0,-0.279,0.0,0.817,0.0,0.4241013072694868
798,-0.064,0.447,0.215,0.0,0.067,0.8313582367451391
799,0.081,-0.066,0.228,0.622,-0.174,0.4158432238768749
800,0.0,0.26,-0.129,0.0,0.086,0.646508803636787
801,0.25,0.075,0.0,0.383,-0.161,0.5117963954232445
802,0.0,-0.234,0.195,0.564,0.032,0.8324466091853128
803,0.322,0.0,0.383,0.31,-0.012,0.5753138467653809
804,-0.03499999999999999,0.0,-0.08,0.337,0.0,0.5504584690060785
805,0.0,0.058,-0.006999999999999992,0.504,0.0,0.4989865904023306
806,-0.11,-0.143,0.219,0.0,0.092,0.7005583480698162
807,0.352,0.0,0.0,0.0,0.247,0.4392764178117863
808,0.11100000000000002,0.0,0.075,0.48,0.0,0.6645127323569395
809,0.0,0.0,0.112,0.7,0.0,0.6940993430548544
810,0.21400000000000002,-0.041,0.031,0.0,0.331,0.8673692351168321
811,0.0,0.15699999999999997,0.13899999999999998,0.292,0.0,0.5831064335075913
812,0.09100000000000001,0.071,0.065,0.0,0.036,0.3752591591993283
813,0.18,0.269,0.127,0.0,0.048,0.6744528401954701
814,-0.017,-0.016,0.018,0.581,3.742,0.7846467815268525
815,0.0,-0.17699999999999994,0.134,0.0,0.071,0.6392586340721629
816,0.091,0.063,0.0,0.58,0.298,0.7343425569811346
817,0.0,-0.036,0.039,0.687,0.0,0.7853379971181048
818,0.2,0.179,0.182,0.958,0.0,0.8568305845057661
819,0.0,0.085,0.0,0.548,0.0,0.5905836184296078
820,0.17300000000000001,0.041,0.033,0.771,0.0,0.7957568295495765
821,0.0,0.047,0.016000000000000004,0.0,0.0,0.45862640325745385
822,-0.018,0.0,0.0,0.361,3.756,0.6748762319899286
823,0.0,0.0,0.0,0.655,5.765,0.6416631429923889
824,0.0,0.03,0.0,0.44,0.0,0.5436878895827071
825,0.961,0.0,0.125,0.395,-0.216,0.5142491975661185
826,0.0,-0.605,0.0,0.0,0.0,0.1919283780331773
827,0.0,0.241,0.186,0.0,0.037,0.32311425236025526
828,0.0,0.064,0.141,-0.083,0.091,0.8143077677129231
829,0.05,0.047,0.084,0.449,0.127,0.7662089692254038
830,0.046,-0.011,0.067,0.0,2.857,0.8398863505278826
831,0.0,0.157,0.0,0.286,0.246,0.8332647295340475
832,0.031,0.0,0.092,0.537,0.0,0.5901528402471916
833,-0.024,0.031,0.0,0.577,-10.327,0.36630507752950026
834,0.09499999999999999,-0.045,0.0,0.0,0.078,0.36389404357330013
835,0.0,0.0,0.0,0.831,-0.041,0.1929664099861983
836,0.02,0.111,0.119,0.555,0.376,0.9625098529648375
837,0.355,0.0,0.0,0.0,0.108,0.5269837952182839
838,0.071,0.0,-0.059,0.0,0.243,0.3097178286072063
839,0.0,0.0,0.0,0.929,0.0,0.428139761511647
840,0.25,0.132,0.07799999999999999,0.0,0.021,0.6080464810379433
841,0.0,0.0,0.0,0.0,0.688,0.36381866790305295
842,0.0,0.169,-0.066,1.043,0.0,0.782854954584617
843,0.099,-0.016000000000000007,-0.047999999999999994,-0.068,0.098,0.7130764445863627
844,0.217,0.0,0.0,0.0,0.239,0.7572120736442491
845,0.0,0.0,0.0,0.596,0.16,0.4663983116456665
846,0.042,-0.02,0.016,0.0,11.311,0.6963860288171202
847,0.0,-0.279,0.0,0.0,0.0,0.05589688472390164
848,-0.159,0.656,0.134,0.0,0.012,0.8449408252405446
849,0.0,0.0,0.046,0.83,0.0,0.5344829207496544
850,-0.087,0.0,0.091,0.0,-0.151,0.4289186017158395
851,0.0,0.0,0.232,0.0,0.146,0.7067533301277292
852,0.126,0.109,0.024,0.171,-0.074,0.7475608717435123
853,0.0,0.036,0.095,0.0,0.275,0.7013866034023603
854,0.0,0.0,0.22200000000000003,0.0,0.0,0.5195412574789767
855,-0.049,0.0,0.0,0.764,0.0,0.613298905421007
856,0.123,-0.043,0.186,0.0,0.13,0.7774859414735737
857,0.0,0.0,0.586,0.686,0.0,0.7285946338466267
858,-0.08,-0.098,0.146,0.407,0.263,0.8423735091480536
859,0.196,0.394,0.192,-0.076,0.032,0.8407037672568753
