,CR,EV,PE,R^2
11860,-1.4030000000000002,-0.016,0.0049999999999999906,0.5718540798559186
11861,0.0,-0.021,0.063,0.29026362080303014
11862,-0.3,0.042,0.008000000000000002,0.5788134045038222
11863,0.0,0.006000000000000002,0.12,0.49810874416471584
11864,0.057999999999999996,0.153,0.148,0.5313713742558794
11865,-0.144,0.013999999999999999,0.006999999999999999,0.4761968990966111
11866,-0.211,0.028,-0.010999999999999996,0.3668421441651566
11867,0.167,0.062,0.0,0.2942632799803486
11868,0.253,0.153,0.07100000000000001,0.2324149607889755
11869,-0.45599999999999996,0.383,-0.28400000000000003,0.3993918157713614
11870,0.128,0.207,0.15,0.4820035897302989
11871,0.0,-0.087,-0.028,0.42199053104611417
11872,0.5589999999999999,0.664,0.5700000000000001,0.5778089537112824
11873,-0.133,0.043,0.034,0.42122095062776244
11874,0.021,-0.103,0.0,0.34799021463231494
11875,0.209,0.202,0.08499999999999999,0.8458691246343515
11876,0.036000000000000004,0.015,0.021,0.3258750665825745
11877,0.0,0.118,-0.128,0.22185192110209662
11878,0.073,0.081,0.08100000000000002,0.40932515389976887
11879,0.0,-0.021,-0.009000000000000001,0.3787143880352527
11880,-0.061,0.0,0.043,0.14921729514333082
11881,0.081,0.128,0.08299999999999999,0.5408220817692473
11882,-0.255,0.03900000000000001,0.030000000000000002,0.5756725063867756
11883,0.249,0.188,-0.071,0.4221261708356032
11884,0.305,0.046999999999999986,-0.0020000000000000018,0.5180886839491645
11885,0.069,-0.21400000000000002,0.168,0.5105942737099505
11886,0.031000000000000007,0.248,0.092,0.419047666064588
11887,-0.031,0.0,0.199,0.7191296282398076
11888,-0.599,0.0,0.236,0.4655916099814401
11889,-0.019,0.056999999999999995,0.032,0.33208515900349533
11890,-0.025999999999999995,0.051,-0.014,0.4650608267417654
11891,0.0,0.0,0.07400000000000001,0.5319386437092967
11892,0.134,-0.10700000000000001,-0.06600000000000002,0.7579185744614504
11893,0.017,-0.099,0.26,0.7321919460504788
11894,-0.39300000000000007,0.158,-0.226,0.23446221488568653
11895,0.0,-0.115,0.263,0.3709026932751567
11896,-1.18,-0.156,-0.095,0.4009313373034695
11897,0.0,-0.086,0.106,0.4730775617312666
11898,0.007000000000000006,0.083,0.176,0.5298152204770429
11899,2.163,-0.727,0.39799999999999996,0.5176493873176296
11900,-0.081,-0.127,0.35500000000000004,0.5762138599509875
11901,0.0,0.417,0.16699999999999998,0.5470637068497418
11902,-0.005999999999999998,0.06,0.11699999999999999,0.24346449897119615
11903,-0.007,0.0020000000000000018,-0.006,0.3244473423963936
11904,0.006000000000000002,-0.127,-0.05,0.6916575848214457
11905,-0.209,0.099,0.022,0.2589787430476542
11906,-0.05,-0.006,-0.015,0.4376521270585284
11907,-0.015,0.009999999999999995,0.235,0.6706892606207986
11908,-0.023000000000000003,0.07100000000000001,0.092,0.5881102099157207
11909,1.952,0.0,0.12,0.5750167745391401
11910,-5.261,0.225,0.173,0.5774425271064179
11911,-0.094,-0.066,0.059,0.5457633362132565
11912,-0.294,0.17000000000000004,0.14200000000000002,0.37078970338537576
11913,-0.089,-0.026000000000000002,0.106,0.2864418245665885
11914,0.378,-0.068,-0.036000000000000004,0.59682601458691
11915,-0.027999999999999997,0.03899999999999999,0.065,0.3660237393712975
11916,-0.015,0.076,0.017,0.5801447087460762
11917,0.156,0.244,0.196,0.3384297244961376
11918,0.383,0.007000000000000006,0.14,0.3963560426739229
11919,0.087,0.0,0.022000000000000002,0.2739148309881222
11920,0.11399999999999999,-0.195,-0.092,0.37044875748769535
11921,0.0,0.12499999999999999,-0.122,0.4982536583899666
11922,0.135,0.43100000000000005,0.316,0.5327741073421125
11923,0.061,0.004,0.199,0.9107814545848747
11924,3.6109999999999998,-0.077,0.379,0.377194530292403
11925,-0.276,0.142,0.16,0.679894215350179
11926,0.024,-0.011,-0.005,0.39413778163143276
11927,0.0,0.236,0.217,0.4486399976612846
11928,-0.336,0.22600000000000003,0.065,0.505251063442367
11929,-0.675,-0.41,0.108,0.47946223324296156
11930,-0.204,0.348,-0.045,0.7346592556824856
11931,0.272,-0.11700000000000002,0.05299999999999999,0.3984062390013354
11932,0.401,-0.09,0.277,0.5445752971816566
11933,0.0,-0.034,0.059,0.3035465466829774
11934,0.075,-0.156,0.22699999999999998,0.6716199026713321
11935,0.486,-0.166,0.099,0.8250239675288462
11936,-1.241,0.053,0.359,0.7439803717737685
11937,-0.059,-0.037,0.10800000000000001,0.3251390124031024
11938,0.235,0.118,0.027999999999999997,0.720890720142659
11939,0.044,0.181,0.103,0.4939750879409488
11940,-0.177,-0.164,-0.026000000000000023,0.32619956784667137
11941,-0.147,0.232,-0.04500000000000001,0.5740428970925913
11942,-0.095,0.206,0.059999999999999984,0.2516465959529287
11943,0.14400000000000002,0.382,0.473,0.5572886570117099
11944,0.09,0.039,0.029,0.1953736178141965
11945,0.022000000000000006,0.116,0.102,0.33068973781998234
11946,0.043,-0.147,0.36,0.7482909537789689
11947,-0.31199999999999994,-0.021,0.010000000000000002,0.5585844856194995
11948,-0.04400000000000001,-0.03300000000000001,0.117,0.2347903384146358
11949,-0.428,0.137,-0.122,0.3625787041222015
11950,0.05,0.031,0.044,0.31172402710562264
11951,0.0020000000000000018,0.011,0.0010000000000000009,0.14131982813958055
11952,0.042,0.20600000000000002,0.084,0.22895538590165465
11953,0.11,-0.064,0.067,0.34927322979292186
11954,0.0,0.065,-0.037,0.33070528953225653
11955,0.28700000000000003,0.0,-0.002999999999999999,0.25010640791843064
11956,0.254,-0.088,0.047,0.2969747043341966
11957,0.039000000000000035,0.194,0.113,0.7537182154225861
11958,0.29200000000000004,0.085,0.056,0.4436094675656931
11959,-0.18900000000000006,0.006999999999999992,0.224,0.6107178250292491
11960,-0.02099999999999999,-0.0010000000000000009,0.164,0.45292827598027907
11961,-0.074,-0.038000000000000006,0.002,0.522163053827191
11962,0.627,0.317,0.15599999999999997,0.18596072666545937
11963,0.131,0.033,0.041,0.6449669729340679
11964,0.0,0.077,0.07,0.6152548303251233
11965,0.124,0.013000000000000001,0.03,0.071621172168441
11966,0.105,-0.033,-0.037000000000000005,0.3054246728479848
11967,0.039,-0.043,0.109,0.6980267828328972
11968,0.266,-0.139,0.020000000000000004,0.5637993501172671
11969,0.031000000000000028,0.111,-0.114,0.8831169421724655
11970,-0.105,-0.024,0.034999999999999996,0.6191946889568671
11971,0.0,-0.05500000000000001,0.068,0.3828289799284236
11972,0.08,-0.059,0.367,0.5978719940293741
11973,-0.032,0.04,0.404,0.7427636583940278
11974,-0.044,-0.10500000000000001,0.066,0.5144875067162944
11975,0.399,0.015,-0.019,-0.086171332133129
11976,0.248,0.077,0.167,0.36298725661668185
11977,4.157,0.0,0.29700000000000004,0.19873056983147008
11978,0.058,0.05200000000000002,0.040999999999999995,0.3691212056003996
11979,0.13,0.287,0.351,0.5036714524311514
11980,-0.857,0.959,0.322,0.45514717898270085
11981,0.275,-0.051000000000000004,0.08700000000000001,0.37311581748854283
11982,-0.14,0.149,-0.007,0.7222252018591256
11983,0.043,0.144,-0.0049999999999999975,0.06092694801733889
11984,-0.014000000000000002,-0.08499999999999999,0.045,0.6711224435935272
11985,1.681,-0.22100000000000003,0.42600000000000005,0.4912694913507737
11986,0.09,0.0,0.062,0.36901248913161755
11987,-0.191,-0.092,0.032999999999999995,0.7381100259710864
11988,0.048999999999999995,-0.084,-0.034999999999999996,0.7539518426408139
11989,-0.899,0.04,0.484,0.7200840995500499
11990,0.305,0.047,0.246,0.4952170929320413
11991,0.249,0.013000000000000012,0.22100000000000003,0.31362206301038753
11992,0.063,-0.019,0.03,0.32849699927296505
11993,0.058,-0.149,0.11299999999999999,0.6143329124841543
11994,0.038,0.011000000000000003,0.072,0.33676186547082554
11995,-0.037000000000000005,0.008,0.031,0.055615169408502974
11996,0.279,0.061,0.268,0.4861362498201909
11997,0.336,0.0,0.35700000000000004,0.5915060377869308
11998,0.047,-0.07899999999999999,0.191,0.31539843499744025
11999,0.087,0.085,0.048,0.2756887773165817
12000,0.037,0.053,0.066,0.1738914512863884
12001,0.08000000000000007,-0.447,-0.432,0.4136504523460307
12002,0.0,-0.011999999999999997,0.068,0.23897923603544402
12003,0.232,-0.432,0.2,0.6496565185335055
12004,0.000999999999999987,0.028,0.027,0.27365409786861483
12005,-0.14500000000000002,0.154,0.41300000000000003,0.6681185520496551
12006,0.0050000000000000044,0.178,-0.11800000000000001,0.27768218710579784
12007,-0.151,0.028,0.14100000000000001,0.6313637270994022
12008,-0.10200000000000004,0.0,0.17099999999999999,0.3253285099333382
12009,0.061,0.047,0.093,0.4127571398222619
12010,0.178,0.255,0.133,0.5989000690133419
12011,0.35200000000000004,0.10999999999999999,0.031,0.4234772706248736
12012,-0.51,-0.025,0.063,0.13936628265849849
12013,0.284,0.133,-0.08499999999999999,0.4529540763191191
12014,0.173,0.076,-0.029000000000000005,0.623042807763055
12015,-0.022999999999999993,0.011000000000000001,0.134,0.6339374816555782
12016,0.0,0.0,0.21300000000000002,0.1987991056767563
12017,-0.039,0.115,0.077,0.32925572138189707
12018,0.045,0.12,-0.022,0.2510544178780385
12019,-0.023,0.043,0.014,0.22738888154418857
12020,0.273,0.069,0.311,0.5645388738357593
12021,0.11699999999999999,0.011999999999999997,0.0,0.5619251681011732
12022,0.032,0.020999999999999998,0.008,0.3820163930184832
12023,0.055,-0.025999999999999995,0.01100000000000001,0.27963882615632796
12024,0.605,0.075,0.068,0.4551286167782591
12025,0.377,-0.101,0.023999999999999994,0.27797002748118826
12026,0.0,-0.242,0.357,0.3183498150463733
12027,0.532,0.0,0.529,0.5795365498410077
12028,-0.019,0.0010000000000000009,0.043,0.25503268274043867
12029,-0.03,-0.059,0.016,0.6375573404121637
12030,-0.228,0.0,0.129,-0.029670915809366427
12031,0.047,0.029,0.005000000000000001,0.16780910333718402
12032,0.6689999999999999,0.107,0.12,0.6394929456558954
12033,-1.932,-0.693,-0.327,0.2014864530091237
12034,0.254,0.098,-0.054,0.3905584831115527
12035,-0.06999999999999995,0.215,0.10300000000000001,0.6214514347045159
12036,-0.099,-0.414,0.225,0.7031938636527861
12037,0.11600000000000002,0.013999999999999999,-0.07500000000000001,0.13625670867497464
12038,-0.21499999999999997,0.126,0.193,0.2792735647968212
12039,0.0,0.0,0.020999999999999998,0.08372023661145356
12040,-0.032,-0.265,0.11100000000000002,0.5016754060140143
12041,-0.012,0.10499999999999998,0.015,0.5710565576975086
12042,-0.047,-0.177,-0.06299999999999999,0.6751419850777765
12043,0.064,0.03,-0.016,0.18175030011009063
12044,-0.05600000000000002,0.344,0.0,0.6544521998214445
12045,-0.024,0.04,0.030000000000000002,0.22338819207032523
12046,-0.162,0.198,0.0,0.4464722044493852
12047,0.030000000000000002,0.067,0.029,0.2785010472013859
12048,-1.21,0.41100000000000003,0.379,0.48732544174709114
12049,0.113,0.222,0.10899999999999999,0.43381406425701907
12050,-1.058,-0.05499999999999999,0.538,0.5793139035786523
12051,0.075,-0.010000000000000002,-0.022,0.4911218649555743
12052,0.21,0.0,0.0,0.3131909842635352
12053,0.141,0.035,0.016,0.3482048686238568
12054,-0.14,0.072,0.21600000000000003,0.5055696571054138
12055,-0.063,0.073,0.038,0.2377707888575894
12056,-0.312,0.135,0.356,0.3247662345465623
12057,-0.044000000000000004,0.0,0.023,0.18392519276918207
12058,-0.043,0.159,0.191,0.4091322446591986
12059,-0.827,0.198,0.472,0.23687733408605727
12060,0.074,0.091,0.056,0.2729040426549929
12061,0.173,0.068,0.126,0.3230851372527974
12062,0.067,-0.155,-0.123,0.5431490996737667
12063,0.21900000000000003,0.259,0.172,0.5063960951302888
12064,0.044,0.012999999999999998,-0.028,0.4872311140646203
12065,0.018,-0.051000000000000004,0.012,0.34722967243796743
12066,0.040999999999999995,0.03,-0.08,0.34065128095866104
12067,0.24,-0.093,0.0,0.4462735346819554
12068,-0.03,0.008,-0.006,0.13363382636072918
12069,0.71,-0.006,-0.004,0.3641278794895777
12070,-0.127,0.115,0.05000000000000002,0.24406115302574227
12071,-0.363,0.158,0.0,0.14234915149126492
12072,0.346,-0.06,0.14900000000000002,0.6074080181379606
12073,1.525,0.28200000000000003,0.339,0.6397988919583739
12074,-0.005999999999999999,0.011,0.011,0.2905102124648842
12075,-0.027,0.021,-0.015,0.3464114560385193
12076,-0.064,-0.026000000000000002,0.068,0.3131089555511646
12077,0.094,0.048,0.21500000000000002,0.8777771597835019
12078,-0.051,0.144,-0.02099999999999999,0.3567630129294098
12079,-0.268,-0.362,0.381,0.48962312246049833
12080,0.097,-0.0040000000000000036,0.043,0.46914312093364985
12081,-0.007999999999999997,0.019,0.018000000000000002,0.6110684331167878
12082,0.548,-0.089,0.092,0.4931735863396711
12083,-0.039,0.031,0.14200000000000002,0.7580897146717795
12084,2.977,-0.057,0.202,0.3194258283794762
12085,-0.087,-0.048,0.002,0.5895743560336908
12086,0.026,0.107,-0.092,0.6653071978930813
12087,0.237,-0.204,0.034,0.8403031102782084
12088,-0.071,-0.030000000000000027,0.092,0.1406061081361274
12089,0.201,0.005999999999999998,0.094,0.6053652698588564
12090,0.108,0.0,-0.0020000000000000018,0.3203283275636378
12091,-0.275,0.24,0.33699999999999997,0.420785233502493
12092,0.155,-0.109,0.15,0.32505711336795606
12093,-0.041,0.201,0.114,0.640948659700519
12094,0.008000000000000007,-0.081,0.039999999999999994,0.19264797520053467
12095,-0.052000000000000005,0.021,0.056999999999999995,0.6662697835153331
12096,0.022,0.042,0.026000000000000002,0.20563914728094335
12097,0.35600000000000004,0.0,-0.124,0.33871059385101865
12098,0.0,0.532,0.615,0.8042062836404374
12099,-0.0050000000000000044,0.11,0.149,0.6778184596584643
12100,-0.033000000000000015,0.04,0.06599999999999999,0.39816064352551206
12101,-0.113,0.012999999999999998,0.165,0.6608423481498732
12102,0.309,0.0,0.08,0.13759917795547338
12103,0.14100000000000001,0.15600000000000003,0.199,0.7282671909532202
12104,-0.045,-0.020999999999999998,0.016,0.36787317875249015
12105,-0.21,0.025,-0.011,0.354139923839339
12106,0.018000000000000002,0.155,-0.022,0.28345526401746124
12107,0.0,0.192,0.218,0.5765654314723554
12108,0.007,-0.073,0.144,0.4883854913447766
12109,0.145,0.13,0.006000000000000005,0.19751988626356842
12110,0.085,0.062,-0.012000000000000004,0.4745924522252134
12111,0.211,0.0,0.062,0.10910824789912377
12112,-0.033999999999999996,0.032,0.172,0.5063709973397186
12113,-0.131,-0.08099999999999999,0.059,0.7085168639539119
12114,-0.225,0.094,0.11599999999999999,0.3420351424163498
12115,0.019,-0.10799999999999998,0.042,0.24199049700829112
12116,0.0,0.16,0.224,0.3285923849309169
12117,-0.003,-0.014,0.003,0.5251994730347613
12118,0.045,-0.042,0.036000000000000004,0.3805483162070209
12119,-0.011,-0.013,0.004999999999999999,0.4661397504671735
12120,0.181,0.043000000000000003,0.18099999999999997,0.5388421582037299
12121,0.363,-0.07,0.249,0.776663605597086
12122,-0.096,-0.125,-0.34299999999999997,0.7106650344808463
12123,-0.024000000000000007,-0.027,0.192,0.5545859856545106
12124,-0.08,-0.099,0.156,0.11761540792072778
12125,0.38,0.30600000000000005,0.293,0.5703008088940266
12126,0.413,0.487,0.086,0.47820255671416156
12127,0.217,-0.06,0.017,0.382050902132843
12128,0.015,0.022,0.014,0.3501539600143496
12129,-0.055,0.057,0.157,0.49046090521498686
12130,0.057999999999999996,-0.064,0.128,0.5170457122394467
12131,0.242,-0.191,0.07,0.3795167037086371
12132,0.34700000000000003,0.33,0.098,0.40651742625115794
12133,0.082,0.146,0.102,0.746345359558366
12134,-0.05,-0.032,0.139,0.4286036698579604
12135,0.191,-0.021000000000000005,-0.06400000000000002,0.4945509289442447
12136,-0.156,0.047,0.05899999999999998,0.3756771956899386
12137,-0.0030000000000000027,0.02,0.032,0.2185117331509865
12138,0.484,-0.228,0.21400000000000002,0.7389847853060918
12139,0.0,0.20900000000000002,0.5,0.5713435102055466
12140,-1.782,-0.294,-0.016000000000000014,0.2978547342340023
12141,-0.10700000000000001,-0.02500000000000001,0.429,0.6774712970475176
12142,-0.088,0.07599999999999998,-0.115,0.23930627346978794
12143,0.032,-0.031,0.027999999999999997,0.524352917853131
12144,0.498,-0.054,0.266,0.5911321544236874
12145,-0.159,-0.035,0.118,0.329040962829357
12146,0.23900000000000002,-0.228,-0.092,0.4284915149325029
12147,-0.045,-0.0019999999999999983,-0.0049999999999999975,0.40337121428086653
12148,0.399,-0.338,0.019000000000000017,0.6143602902108349
12149,-0.028999999999999998,0.05,0.036,0.004937988193802867
12150,-0.06300000000000003,-0.10099999999999999,0.11499999999999999,0.3612250059974025
12151,-0.062,-0.046,0.12100000000000001,0.5373297326247265
12152,-0.6970000000000001,0.0,0.248,0.2978542900910144
12153,0.244,-0.071,0.029000000000000012,0.5610379664929291
12154,0.403,0.518,0.312,0.6851773737130373
12155,-0.038,0.0,0.216,0.8207438611864344
12156,0.082,0.012,-0.013,0.12251794018789319
12157,-0.306,0.040999999999999995,0.1,0.3284633904921791
12158,0.07,-0.239,0.172,0.44316677432355833
12159,0.193,0.0,0.044,0.32313646872011914
12160,-0.102,0.08700000000000002,0.106,0.28200616160403025
12161,0.251,-0.138,0.324,0.551299548972744
12162,-0.128,-0.01200000000000001,-0.103,0.4612508259170497
12163,-0.05400000000000005,0.137,-0.008,0.6135579902025756
12164,0.22899999999999998,0.31,0.256,0.6284004018640932
12165,0.036,0.044,0.03899999999999999,0.47827710721750616
12166,-0.032999999999999974,0.27,0.212,0.3933616962685713
12167,0.0,-0.034,0.073,0.33476069890074456
12168,-0.606,-0.161,0.366,0.4981561926870681
12169,0.218,-0.736,0.0,0.6221171075077642
12170,0.722,0.237,-0.044,0.6605155842532173
12171,0.111,-0.03200000000000003,0.016,0.5348809376580358
12172,0.163,-0.027,0.14500000000000002,0.6581774257894988
12173,-0.045,0.04,0.041,0.3248452745058016
12174,0.735,-0.195,0.275,0.5636866847418687
12175,0.025,0.007000000000000003,0.095,0.42143643954659227
12176,0.11499999999999999,-0.077,0.144,0.6756230798951346
12177,0.262,0.099,0.114,0.4526515540419862
12178,0.223,0.0029999999999999957,0.051000000000000004,0.34040163428541537
12179,0.314,1.014,0.494,0.7059592391684422
12180,0.053,0.0,0.084,0.21770929135400918
12181,0.10400000000000001,0.203,0.071,0.692782288240868
12182,0.006,-0.008,0.030000000000000002,0.2966088867843307
12183,0.0030000000000000027,-0.0010000000000000009,0.0,0.10536444386486388
12184,0.7989999999999999,-0.08199999999999996,0.306,0.717415004047737
12185,0.05000000000000002,-0.193,-0.296,0.5309124573927496
12186,-0.06899999999999999,0.20500000000000002,-0.009000000000000008,0.2906039358838135
12187,0.293,0.245,0.262,0.5589938664093816
12188,0.021000000000000005,0.057,0.063,0.35900695403650706
12189,0.04300000000000001,-0.036,-0.006,0.35937561443489197
12190,0.34,-0.147,0.418,0.7208022169474207
12191,0.285,-0.477,-0.04899999999999999,0.5338558331650551
12192,0.291,0.40099999999999997,0.0010000000000000009,0.38046251613023185
12193,0.102,0.156,0.389,0.5504195634994817
12194,-0.134,0.075,0.38,0.3364377409446646
12195,1.367,0.0,0.829,0.7385023482727511
12196,0.192,-0.048,-0.021,0.7407150311667331
12197,-0.086,-0.027999999999999997,0.03799999999999998,0.2706641614551798
12198,0.08,-0.07100000000000001,-0.067,0.36249287813518305
12199,0.067,0.0020000000000000018,0.03699999999999999,0.2604704279026232
12200,0.14300000000000002,0.003999999999999997,0.115,0.2852361228703366
12201,0.11,0.044,0.088,0.45624405644283705
12202,0.0,-0.099,0.0,0.580468993166595
12203,0.314,-0.249,-0.047,0.7142537464377747
12204,0.323,0.0,-0.016,0.3081721518016065
12205,0.108,0.0,0.16599999999999998,0.4998377710046308
12206,-1.085,0.0,0.10900000000000004,0.34697713794860496
12207,0.05299999999999999,0.205,0.196,0.7683232696356503
12208,0.5660000000000001,-0.196,-0.07200000000000001,0.3623241278154766
12209,-0.293,0.0,-0.031,0.10814084234370047
12210,0.035,0.007999999999999993,0.05700000000000001,0.30304389730266645
12211,0.087,-0.14,0.16700000000000004,0.3282678587736616
12212,0.0,0.072,0.061000000000000006,0.628434150366481
12213,-0.10299999999999998,0.0,0.019000000000000003,0.3078120988769545
12214,0.016,0.0,-0.029,0.5383251907145303
12215,0.044,-0.193,0.11599999999999999,0.27316260372214307
12216,0.393,-0.164,0.08500000000000008,0.5664978705232675
12217,-0.103,0.0,-0.0010000000000000009,0.0666695059812944
12218,0.166,0.177,0.135,0.44683341006894406
12219,0.020000000000000018,-0.07,0.088,0.2735230664695836
12220,0.127,-0.085,0.138,0.37717135822013426
12221,-0.273,0.222,0.217,0.03853672276760578
12222,0.128,0.010000000000000002,0.034,0.3387134438767583
12223,-0.086,-0.06499999999999999,0.093,0.5476371575153081
12224,0.19,0.039,0.031,0.5364234452797081
12225,0.063,-0.06,0.085,0.32987388632515513
12226,0.203,-0.08700000000000001,0.0,0.14556796522935977
12227,0.035,-0.012999999999999998,0.0,0.3222582637371917
12228,0.026999999999999996,0.052000000000000005,0.012,0.2840113431772404
12229,0.01100000000000001,0.13,0.395,0.9406137198531386
12230,0.0,0.121,0.097,0.11867313042661853
12231,0.0,-0.151,-0.063,0.2846209303601761
12232,-0.095,0.29300000000000004,-0.0040000000000000036,0.3875682164198807
12233,0.259,0.0,0.076,0.8259955522084809
12234,0.027000000000000003,-0.044,0.0049999999999999975,0.3949692510792343
12235,0.0,-0.24799999999999994,0.311,0.3696775446681504
12236,0.1,-0.1,0.0030000000000000027,0.5109667389291921
12237,0.05099999999999999,-0.026,0.025,0.29904956468789345
12238,-0.212,0.309,0.036000000000000004,0.57134534810983
12239,0.1,-0.091,0.502,0.47847980684416014
12240,0.0,0.0,0.03599999999999999,0.18447556247505736
12241,-0.054,0.058,0.106,0.32045247598187965
12242,0.132,-0.145,0.009,0.7359891077199989
12243,-0.036,0.06,0.081,0.23666195706722792
12244,0.040999999999999995,0.004,-0.012000000000000002,0.14329996569445713
12245,-0.053,0.083,0.048,0.11619444571429427
12246,0.08,-0.257,0.037000000000000005,0.43924548845176004
12247,0.131,-0.038,0.25,0.19465547866933697
12248,0.969,0.337,0.361,0.6297025616263905
12249,0.189,-0.136,0.196,0.1660234032603508
12250,-0.129,0.139,0.173,0.5517221284888658
12251,-0.435,0.378,-0.903,0.6295672001029311
12252,0.051000000000000004,0.04,0.025,0.36471476572842665
12253,-0.038,-0.10900000000000001,0.02,0.6227334419151078
12254,0.24000000000000002,-0.142,0.147,0.30862438692043204
12255,-0.052,-0.012999999999999998,0.024999999999999994,0.001988956604807246
12256,-0.031,0.0,0.069,0.6354247996269902
12257,0.0,0.749,0.189,0.2536038573593785
12258,0.204,-0.041,0.047,0.4107835204954585
12259,0.048999999999999995,0.084,0.152,0.44481223313974727
12260,0.022,-0.038,0.046,0.3835161321632048
12261,0.048000000000000015,1.129,-1.054,0.25619636522264677
12262,0.036,0.0,0.032,0.18423604810364846
12263,-0.089,0.034,-0.005,0.51017079580742
12264,0.369,0.083,0.098,0.7186165841572615
12265,0.201,0.427,0.319,0.1990973634287173
12266,0.0,-0.001,0.011,0.2558669237240272
12267,-0.061,0.012000000000000002,0.034,0.589223898897212
12268,0.114,0.238,-0.359,0.5854359559053774
12269,0.09099999999999998,0.108,0.249,0.353969938078026
12270,0.072,0.151,0.219,0.6852892885093563
12271,0.0,0.0,0.20299999999999999,0.2903810666024166
12272,0.0,-0.146,0.009000000000000008,0.20956227574914466
12273,0.074,-0.074,-0.007,0.5737198734587248
12274,-0.243,0.187,0.269,0.48369616394468506
12275,0.5810000000000001,0.077,0.093,0.5715576346546394
12276,0.06,0.056999999999999995,0.074,0.5162274062191177
12277,0.069,0.192,0.126,0.44274385956215034
12278,0.012999999999999984,-0.689,0.243,0.6340827614605768
12279,0.141,0.377,0.303,0.6391797938446215
12280,-0.175,0.275,0.224,0.21693008241971778
12281,0.17400000000000004,0.0,0.368,0.5147530383038499
12282,0.067,-0.05,0.046,0.4904666121776251
12283,-0.058,0.046,0.095,0.479760971751243
12284,0.579,-0.056999999999999995,-0.061,0.2600595275212708
12285,0.903,-0.053,0.195,0.6299241439721839
12286,0.202,0.032,0.032,0.2760393669589284
12287,0.202,0.08500000000000002,0.128,0.6528266348650512
12288,0.175,0.105,0.335,0.48200746867204436
12289,-0.42,0.054,0.102,0.15381460332522523
12290,0.296,0.0,0.393,0.5836136173915976
12291,0.091,0.094,0.013999999999999999,0.4603786108114152
12292,0.097,0.6359999999999999,0.697,0.4969061831229922
12293,-0.41100000000000003,0.0,0.072,0.5795398600507788
12294,0.238,0.069,0.235,0.45442769366706626
12295,-0.065,0.016,0.028,0.2946504972678351
12296,0.107,-0.0030000000000000027,0.045,0.4763502093252381
12297,0.18999999999999997,0.257,0.422,0.2213208262682299
12298,0.776,-0.013999999999999985,-0.345,0.5875145358120056
12299,0.279,-0.021,0.16999999999999998,0.6058223562601239
12300,-0.233,-0.027999999999999997,0.117,0.5034393491533025
12301,0.255,-0.194,0.108,0.06234688348787898
12302,0.203,0.19,0.075,0.4636360332503515
12303,-0.372,-0.046,0.042,0.03170629850268836
12304,0.291,-0.183,0.387,0.4986457113703815
12305,0.14400000000000002,-0.08499999999999999,0.505,0.8133375000710649
12306,0.0,-0.11599999999999999,0.184,0.2288834998628949
12307,-0.013000000000000012,-0.06,0.222,0.6143202486286024
12308,0.245,0.118,-0.082,0.5343113307946288
12309,0.102,0.321,0.267,0.4879051592124555
12310,0.529,0.095,0.358,0.7629463549105846
12311,-0.019,0.032,0.005000000000000001,0.24518298569075692
12312,-0.069,0.078,0.10899999999999999,0.5231321177687629
12313,0.506,0.099,0.107,0.5747475039109138
12314,0.095,-0.081,-0.026,0.25469442007811005
12315,0.386,0.273,0.306,0.6168954029447924
12316,-0.082,0.22899999999999998,0.129,0.602222586442604
12317,-0.796,0.02499999999999998,0.14100000000000001,0.3319626165612637
12318,0.0,-0.0030000000000000027,0.014000000000000002,0.10131738699332637
12319,0.391,0.07700000000000001,0.047,0.5767830723215172
12320,-0.12,0.013,0.057,0.1687142328097112
12321,0.084,0.059000000000000004,0.054000000000000006,0.12239542698066441
12322,0.064,-0.315,0.518,0.5059813051899535
12323,-0.072,-0.055,-0.015,0.25088710195698316
12324,-0.246,0.21000000000000002,0.11399999999999999,0.5867480222337644
12325,0.0040000000000000036,0.0,-0.031,0.3483543785213806
12326,-0.02,0.0,0.052,0.43368015411244865
12327,-0.536,-0.21700000000000003,-0.13899999999999996,0.3998033962315919
12328,0.038,-0.019,0.018,0.4481551088021053
12329,-0.254,0.128,0.169,0.28399479112134396
12330,-0.015999999999999986,-0.019999999999999997,-0.14899999999999997,0.249640935565006
12331,-0.027,-0.082,0.22799999999999998,0.5545259586848862
12332,-0.089,0.14,0.045,0.5432078993615568
12333,-0.046,0.0,0.08399999999999999,0.6461816289996696
12334,0.17099999999999999,-0.038,-0.017999999999999995,0.38378767745710274
12335,0.0,0.254,0.087,0.44410649729410256
12336,-0.134,0.049,0.024,0.3664617467105987
12337,-0.033,-0.221,-0.002999999999999989,0.5606577113700051
12338,0.167,-0.12400000000000001,0.172,0.6190204051594939
12339,0.006000000000000002,-0.073,-0.053000000000000005,0.5154664034429576
12340,0.28600000000000003,0.057,0.013000000000000012,0.6040769425857841
12341,0.40800000000000003,-0.073,0.206,0.5572853986820794
12342,0.164,0.066,0.093,0.38902132057899863
12343,-0.069,0.018000000000000002,0.10400000000000001,0.5153793734734209
12344,0.197,0.038,0.092,0.646303215017989
12345,0.143,-0.283,0.525,0.5023548324557465
12346,0.0,0.385,0.013999999999999999,0.3311899007465071
12347,0.13,0.0,0.088,0.31707837452827514
12348,-0.5900000000000001,0.429,0.2,0.5701729642296034
12349,-0.055,0.136,0.073,0.3604549227625451
